Volume;Sphericity;Surface Area;Phi ;Theta;Target;Target_Names
0.01;0.24;0.61;17.28;56.36;0;Top
0.01;0.28;0.64;17.80;56.10;0;Top
0.01;0.25;0.64;156.82;20.29;0;Top
0.01;0.31;0.47;18.61;39.36;0;Top
0.01;0.53;0.39;14.59;58.16;0;Top
0.03;0.23;1.80;180.22;49.70;0;Top
0.01;0.26;0.73;14.57;57.85;0;Top
0.01;0.29;0.49;18.83;42.17;0;Top
0.01;0.23;0.84;173.98;25.07;0;Top
0.01;0.24;1.16;22.20;31.53;0;Top
0.01;0.23;1.01;23.38;32.13;0;Top
0.02;0.23;1.28;17.05;40.72;0;Top
0.01;0.30;0.52;23.44;31.72;0;Top
0.01;0.28;0.51;21.61;31.52;0;Top
0.01;0.27;0.61;17.95;60.60;0;Top
0.01;0.27;0.67;16.31;34.59;0;Top
0.01;0.26;0.54;178.15;28.12;0;Top
0.01;0.23;0.92;184.09;61.34;0;Top
0.01;0.24;0.59;172.65;30.85;0;Top
0.02;0.24;1.29;12.96;58.62;0;Top
0.01;0.31;0.86;10.66;67.02;0;Top
0.01;0.27;0.62;24.28;34.15;0;Top
0.01;0.28;0.51;13.65;60.78;0;Top
0.01;0.24;0.75;24.95;32.96;0;Top
0.01;0.28;0.55;21.83;48.25;0;Top
0.01;0.22;0.73;163.00;27.51;0;Top
0.01;0.22;0.71;177.87;29.12;0;Top
0.01;0.22;1.34;24.36;38.99;0;Top
0.01;0.23;1.24;173.52;61.26;0;Top
0.01;0.26;0.82;171.00;29.38;0;Top
0.01;0.27;0.59;18.51;33.28;0;Top
0.01;0.24;0.74;14.44;57.96;0;Top
0.01;0.24;0.65;181.71;54.82;0;Top
0.01;0.26;0.63;16.24;61.07;0;Top
0.01;0.23;0.63;169.07;52.55;0;Top
0.03;0.24;2.14;18.67;38.94;0;Top
0.01;0.25;0.58;166.94;39.43;0;Top
0.01;0.24;0.63;12.58;59.37;0;Top
0.01;0.29;0.55;182.68;60.22;0;Top
0.02;0.24;1.71;63.46;10.46;0;Top
0.01;0.25;0.61;175.40;46.88;0;Top
0.02;0.24;1.39;15.96;36.90;0;Top
0.01;0.28;0.58;180.48;46.31;0;Top
0.01;0.26;0.59;8.87;62.07;0;Top
0.01;0.27;0.54;171.25;27.69;0;Top
0.01;0.27;0.53;188.10;45.83;0;Top
0.01;0.25;0.58;172.65;56.09;0;Top
0.01;0.24;0.66;11.92;59.49;0;Top
0.01;0.23;0.86;178.98;48.51;0;Top
0.01;0.26;0.57;30.10;27.45;0;Top
0.01;0.25;0.62;179.80;46.83;0;Top
0.03;0.23;2.05;181.25;36.17;0;Top
0.01;0.23;0.62;13.47;56.04;0;Top
0.01;0.26;0.75;13.64;59.73;0;Top
0.01;0.26;0.54;178.79;57.79;0;Top
0.01;0.29;0.57;179.43;46.53;0;Top
0.20;0.20;8.32;167.26;24.09;0;Top
0.01;0.24;0.66;182.68;21.99;0;Top
0.01;0.21;1.05;148.60;26.44;0;Top
0.01;0.23;1.03;179.19;44.94;0;Top
0.02;0.23;1.33;189.44;45.22;0;Top
0.02;0.23;1.28;14.89;52.40;0;Top
0.01;0.24;0.67;102.30;18.23;0;Top
0.01;0.21;1.29;179.76;47.48;0;Top
0.01;0.22;0.77;179.24;46.02;0;Top
0.01;0.21;0.74;184.45;39.69;0;Top
0.01;0.31;0.72;24.14;34.19;0;Top
0.01;0.29;0.49;186.93;59.95;0;Top
0.01;0.33;0.46;13.51;50.52;0;Top
0.02;0.37;0.80;14.09;59.72;0;Top
0.02;0.23;1.37;162.29;33.99;0;Top
0.01;0.25;0.80;173.58;21.66;0;Top
0.02;0.21;1.91;169.28;25.61;0;Top
0.01;0.24;0.77;25.68;33.04;0;Top
0.02;0.23;1.39;24.22;30.16;0;Top
0.01;0.27;0.52;166.10;25.60;0;Top
0.01;0.25;0.57;182.48;59.92;0;Top
0.01;0.28;0.54;22.14;50.14;0;Top
0.01;0.28;0.57;180.90;18.65;0;Top
0.01;0.27;0.53;15.57;59.11;0;Top
0.01;0.25;0.74;174.31;20.95;0;Top
0.01;0.25;0.94;25.19;27.90;0;Top
0.01;0.31;0.50;24.38;29.64;0;Top
0.01;0.25;0.70;12.69;59.77;0;Top
0.01;0.23;0.79;157.19;19.30;0;Top
0.01;0.25;0.60;28.21;31.92;0;Top
0.01;0.29;0.52;18.73;26.74;0;Top
0.01;0.26;0.58;176.40;46.46;0;Top
0.01;0.26;0.55;26.08;34.64;0;Top
0.01;0.29;0.60;170.84;20.74;0;Top
0.01;0.25;0.82;183.78;26.04;0;Top
0.01;0.22;1.17;179.56;65.18;0;Top
0.01;0.23;0.76;18.05;51.95;0;Top
0.01;0.26;0.99;13.09;58.74;0;Top
0.01;0.24;0.78;163.52;30.93;0;Top
0.01;0.28;0.56;21.68;32.27;0;Top
0.01;0.27;0.58;13.89;60.32;0;Top
0.01;0.29;0.51;151.32;20.82;0;Top
0.02;0.23;1.45;190.20;58.77;0;Top
0.01;0.29;0.51;17.23;60.04;0;Top
0.01;0.35;0.56;13.91;58.03;0;Top
0.01;0.24;0.60;19.49;40.55;0;Top
0.01;0.27;0.58;21.79;39.59;0;Top
0.01;0.24;0.63;19.47;31.73;0;Top
0.01;0.24;0.71;178.97;61.40;0;Top
0.01;0.28;0.52;20.70;32.22;0;Top
0.01;0.25;0.74;178.34;46.22;0;Top
0.02;0.24;1.26;19.29;47.50;0;Top
0.01;0.23;0.89;163.44;22.57;0;Top
0.01;0.26;0.55;178.86;47.02;0;Top
0.01;0.25;0.72;16.59;58.24;0;Top
0.01;0.28;0.59;170.72;29.02;0;Top
0.01;0.25;0.66;176.55;62.02;0;Top
0.01;0.28;0.63;16.80;41.69;0;Top
0.01;0.25;0.56;173.98;48.14;0;Top
0.01;0.26;0.79;180.94;45.61;0;Top
0.01;0.26;0.56;168.13;34.28;0;Top
0.02;0.24;1.53;186.72;44.20;0;Top
0.02;0.22;1.69;178.37;44.12;0;Top
0.01;0.23;0.72;10.71;58.23;0;Top
0.01;0.25;0.67;11.16;57.35;0;Top
0.01;0.26;0.85;166.56;49.84;0;Top
0.01;0.28;0.51;16.74;60.33;0;Top
0.01;0.23;0.68;9.37;58.55;0;Top
0.01;0.21;0.77;186.32;46.45;0;Top
0.01;0.27;0.61;23.55;32.25;0;Top
0.01;0.22;0.73;179.84;46.68;0;Top
0.01;0.22;0.89;23.58;32.68;0;Top
0.01;0.26;0.88;20.18;40.51;0;Top
0.01;0.22;0.70;158.14;27.40;0;Top
0.01;0.24;0.71;23.37;32.46;0;Top
0.01;0.26;0.61;166.82;31.15;0;Top
0.01;0.28;0.56;63.98;15.80;0;Top
0.01;0.29;0.60;14.29;58.71;0;Top
0.01;0.32;0.52;14.58;41.91;0;Top
0.01;0.24;0.64;167.70;49.73;0;Top
0.03;0.24;1.86;22.22;32.65;0;Top
0.02;0.26;1.35;23.56;33.97;0;Top
0.01;0.23;0.62;19.82;40.69;0;Top
0.01;0.24;0.68;152.34;25.37;0;Top
0.01;0.26;0.58;19.18;48.99;0;Top
0.01;0.27;0.57;9.48;63.40;0;Top
0.01;0.27;0.57;14.56;59.65;0;Top
0.01;0.31;0.47;24.66;31.86;0;Top
0.01;0.24;0.61;21.12;32.32;0;Top
0.01;0.22;0.75;193.29;80.86;0;Top
0.01;0.25;0.58;10.88;59.32;0;Top
0.01;0.25;0.68;18.42;33.96;0;Top
0.01;0.26;0.59;187.77;60.05;0;Top
0.01;0.25;1.02;14.44;60.54;0;Top
0.01;0.31;0.47;16.59;56.00;0;Top
0.01;0.27;0.56;161.52;24.99;0;Top
0.01;0.31;0.46;161.82;22.90;0;Top
0.01;0.30;0.49;12.66;58.44;0;Top
0.01;0.25;0.91;168.06;46.52;0;Top
0.01;0.25;0.81;186.76;46.77;0;Top
0.01;0.27;0.66;13.91;57.77;0;Top
0.01;0.26;0.54;15.90;50.22;0;Top
0.01;0.26;0.79;165.63;20.64;0;Top
0.01;0.24;0.72;174.24;62.94;0;Top
0.01;0.27;0.63;25.64;31.72;0;Top
0.01;0.27;0.58;22.65;32.09;0;Top
0.01;0.28;0.77;181.45;47.23;0;Top
0.02;0.25;1.17;15.11;57.26;0;Top
0.03;0.24;1.72;168.99;51.54;0;Top
0.01;0.27;0.60;12.94;59.99;0;Top
0.01;0.23;0.76;10.02;60.66;0;Top
0.01;0.24;0.65;168.23;49.62;0;Top
0.01;0.29;0.50;23.26;35.85;0;Top
0.01;0.30;0.48;179.07;46.86;0;Top
0.01;0.26;1.04;17.08;46.41;0;Top
0.01;0.26;0.59;175.04;26.72;0;Top
0.01;0.28;0.57;14.16;59.00;0;Top
0.01;0.28;0.53;164.19;25.62;0;Top
0.01;0.25;0.75;178.57;61.71;0;Top
0.01;0.27;0.57;183.75;44.80;0;Top
0.01;0.24;0.59;150.13;26.47;0;Top
0.01;0.22;0.96;177.06;63.51;0;Top
0.04;0.24;2.37;157.05;28.85;0;Top
0.01;0.30;0.52;24.62;31.38;0;Top
0.01;0.28;0.53;15.49;59.38;0;Top
0.01;0.24;0.68;152.19;26.89;0;Top
0.01;0.22;1.13;23.53;31.98;0;Top
0.01;0.26;0.58;176.82;27.88;0;Top
0.01;0.27;0.58;186.42;47.56;0;Top
0.01;0.23;0.67;180.88;46.27;0;Top
0.01;0.25;0.56;13.86;58.85;0;Top
0.01;0.20;1.36;172.82;28.10;0;Top
0.01;0.29;0.54;161.31;22.08;0;Top
0.01;0.25;0.74;188.71;58.49;0;Top
0.01;0.22;0.70;173.55;47.78;0;Top
0.01;0.24;0.67;182.70;60.79;0;Top
0.01;0.26;0.54;21.97;34.17;0;Top
0.01;0.28;0.55;161.31;22.79;0;Top
0.01;0.23;0.63;13.11;58.18;0;Top
0.01;0.30;0.51;22.93;31.63;0;Top
0.01;0.26;0.63;167.94;50.74;0;Top
0.01;0.27;0.82;14.03;59.76;0;Top
0.01;0.26;0.56;20.70;36.72;0;Top
0.01;0.26;0.64;34.38;30.02;0;Top
0.01;0.30;0.48;22.40;31.84;0;Top
0.01;0.25;0.60;186.66;59.88;0;Top
0.01;0.29;0.49;10.92;57.01;0;Top
0.01;0.21;0.96;15.22;58.22;0;Top
0.01;0.40;0.48;152.32;48.44;0;Top
0.04;0.22;2.49;183.53;44.72;0;Top
0.01;0.32;0.47;173.51;25.74;0;Top
0.01;0.27;0.54;15.49;60.83;0;Top
0.01;0.29;0.51;11.35;56.36;0;Top
0.01;0.27;0.59;179.64;46.95;0;Top
0.01;0.24;1.15;11.16;60.26;0;Top
0.01;0.24;0.81;11.42;54.92;0;Top
0.01;0.24;0.71;15.27;52.97;0;Top
0.01;0.23;0.61;20.85;32.95;0;Top
0.01;0.24;0.73;173.63;36.96;0;Top
0.02;0.24;1.22;163.54;29.86;0;Top
0.01;0.29;0.81;187.93;48.04;0;Top
0.01;0.25;0.79;178.24;48.17;0;Top
0.01;0.23;1.12;176.53;29.24;0;Top
0.01;0.22;0.86;23.29;30.89;0;Top
0.01;0.25;0.69;23.20;30.94;0;Top
0.01;0.28;0.51;14.11;60.07;0;Top
0.01;0.26;0.67;24.83;33.47;0;Top
0.01;0.29;0.54;178.28;45.97;0;Top
0.01;0.22;1.00;13.08;61.15;0;Top
0.01;0.26;0.76;24.11;31.82;0;Top
0.01;0.27;0.54;172.95;18.77;0;Top
0.01;0.23;0.77;176.74;41.83;0;Top
0.01;0.24;0.59;26.34;32.18;0;Top
0.01;0.28;0.52;163.54;23.30;0;Top
0.01;0.29;0.53;174.90;37.16;0;Top
0.01;0.28;0.60;161.90;38.52;0;Top
0.01;0.25;0.63;13.51;58.99;0;Top
0.01;0.26;0.82;16.25;60.95;0;Top
0.03;0.24;1.86;159.02;22.16;0;Top
0.01;0.24;0.98;14.65;44.41;0;Top
0.01;0.28;0.81;165.73;20.51;0;Top
0.01;0.28;0.52;183.99;60.12;0;Top
0.01;0.24;0.91;172.75;53.61;0;Top
0.01;0.26;0.65;179.30;28.12;0;Top
0.01;0.25;0.62;13.97;58.96;0;Top
0.02;0.23;1.62;181.48;48.20;0;Top
0.01;0.25;0.66;14.67;59.23;0;Top
0.01;0.26;0.57;14.23;58.93;0;Top
0.01;0.24;0.99;162.80;22.99;0;Top
0.01;0.31;0.79;14.43;59.44;0;Top
0.01;0.27;0.56;169.83;21.17;0;Top
0.01;0.26;0.56;176.44;46.93;0;Top
0.01;0.28;0.52;167.34;50.53;0;Top
0.02;0.28;1.43;164.59;22.68;0;Top
0.01;0.23;1.16;170.18;30.98;0;Top
0.01;0.24;0.82;22.93;33.48;0;Top
0.01;0.31;0.49;168.31;49.06;0;Top
0.01;0.26;0.59;170.43;31.03;0;Top
0.01;0.25;0.64;171.98;20.26;0;Top
0.02;0.22;1.57;170.78;28.74;0;Top
0.01;0.28;0.53;15.15;60.35;0;Top
0.01;0.26;0.83;163.57;28.81;0;Top
0.01;0.28;0.65;161.41;27.08;0;Top
0.01;0.24;0.70;25.03;32.70;0;Top
0.01;0.30;0.48;29.09;32.77;0;Top
0.02;0.22;1.50;22.25;31.20;0;Top
0.01;0.25;0.86;14.44;59.92;0;Top
0.14;0.23;5.81;22.04;33.15;0;Top
0.01;0.23;1.05;180.31;46.26;0;Top
0.01;0.21;0.76;17.72;37.81;0;Top
0.09;0.22;4.45;180.35;47.96;0;Top
0.01;0.27;0.66;22.86;31.67;0;Top
0.02;0.24;1.53;185.67;44.88;0;Top
0.01;0.25;0.83;14.05;59.44;0;Top
0.01;0.23;0.68;168.33;36.48;0;Top
0.01;0.29;0.53;177.30;47.17;0;Top
0.01;0.23;0.73;39.64;25.17;0;Top
0.01;0.23;0.89;165.61;30.47;0;Top
0.01;0.24;0.72;16.95;58.04;0;Top
0.01;0.27;0.53;26.36;37.17;0;Top
0.01;0.24;0.63;165.90;24.23;0;Top
0.01;0.29;0.49;12.62;60.84;0;Top
0.01;0.26;0.60;173.70;30.26;0;Top
0.01;0.23;0.86;16.78;55.72;0;Top
0.01;0.27;0.69;163.71;29.00;0;Top
0.01;0.24;0.80;178.71;59.79;0;Top
0.01;0.26;0.68;15.00;59.54;0;Top
0.01;0.25;0.83;14.23;59.58;0;Top
0.01;0.26;0.57;160.85;32.42;0;Top
0.01;0.23;0.67;13.98;61.18;0;Top
0.01;0.25;0.57;12.69;59.11;0;Top
0.01;0.23;1.26;188.51;59.77;0;Top
0.04;0.22;2.40;23.31;32.32;0;Top
0.01;0.24;0.83;152.96;29.97;0;Top
0.01;0.23;1.10;179.96;61.28;0;Top
0.01;0.25;0.62;25.64;56.17;0;Top
0.01;0.24;0.62;163.99;23.09;0;Top
0.01;0.29;0.67;14.30;58.65;0;Top
0.01;0.26;0.90;18.00;48.10;0;Top
0.02;0.20;1.73;181.91;61.37;0;Top
0.01;0.30;0.47;11.07;57.06;0;Top
0.01;0.27;0.55;26.64;32.20;0;Top
0.01;0.24;0.82;178.07;61.51;0;Top
0.01;0.24;0.82;180.31;45.54;0;Top
0.01;0.29;0.56;166.61;50.19;0;Top
0.01;0.26;0.84;172.64;48.67;0;Top
0.01;0.33;0.48;13.51;57.84;0;Top
0.01;0.26;0.55;185.27;61.23;0;Top
0.01;0.27;0.56;174.41;21.07;0;Top
0.01;0.29;0.60;22.51;32.80;0;Top
0.01;0.24;0.63;13.29;70.90;0;Top
0.01;0.23;1.10;14.14;58.98;0;Top
0.01;0.26;0.67;163.73;24.29;0;Top
0.01;0.26;0.56;14.64;60.23;0;Top
0.01;0.24;0.88;179.66;47.73;0;Top
0.01;0.24;0.63;180.09;46.06;0;Top
0.01;0.27;0.51;179.18;24.88;0;Top
0.01;0.26;0.61;166.81;43.17;0;Top
0.01;0.23;0.92;23.69;32.91;0;Top
0.01;0.28;0.63;12.96;58.32;0;Top
0.01;0.28;0.51;174.33;21.79;0;Top
0.02;0.22;1.62;14.48;59.06;0;Top
0.01;0.26;0.60;152.78;33.12;0;Top
0.01;0.51;0.41;15.60;60.90;0;Top
0.01;0.23;0.84;20.90;35.10;0;Top
0.01;0.24;0.84;16.68;60.47;0;Top
0.01;0.25;0.85;23.95;34.32;0;Top
0.01;0.25;0.57;186.31;60.27;0;Top
0.01;0.28;0.51;167.30;24.24;0;Top
0.04;0.20;2.79;16.76;56.85;0;Top
0.01;0.24;0.60;178.24;45.85;0;Top
0.01;0.25;0.60;15.80;61.12;0;Top
0.01;0.28;0.55;182.08;62.10;0;Top
0.01;0.26;0.57;24.65;33.53;0;Top
0.01;0.27;0.85;175.14;46.01;0;Top
0.01;0.25;0.71;183.83;65.16;0;Top
0.02;0.23;1.50;186.30;47.34;0;Top
0.01;0.24;0.59;174.41;60.24;0;Top
0.01;0.25;0.70;14.05;58.22;0;Top
0.01;0.26;0.58;165.87;16.70;0;Top
0.05;0.19;3.51;21.89;33.25;0;Top
0.01;0.26;0.56;174.30;33.79;0;Top
0.01;0.27;0.58;172.83;35.63;0;Top
0.01;0.25;0.57;181.05;45.46;0;Top
0.01;0.31;0.48;170.66;49.52;0;Top
0.01;0.22;0.68;155.88;25.53;0;Top
0.01;0.25;0.58;178.61;43.65;0;Top
0.01;0.27;0.64;14.41;60.06;0;Top
0.01;0.27;0.63;181.85;21.17;0;Top
0.02;0.28;1.27;12.07;59.05;0;Top
0.01;0.29;0.64;187.45;46.72;0;Top
0.01;0.27;0.78;24.83;31.38;0;Top
0.02;0.23;1.74;15.92;62.59;0;Top
0.01;0.26;0.56;147.84;25.63;0;Top
0.01;0.25;0.63;25.57;37.88;0;Top
0.01;0.26;0.70;75.54;13.02;0;Top
0.07;0.18;4.49;22.55;33.11;0;Top
0.01;0.24;0.60;11.47;58.76;0;Top
0.01;0.26;0.73;182.29;47.71;0;Top
0.01;0.29;0.54;168.13;41.78;0;Top
0.01;0.25;0.56;19.99;36.41;0;Top
0.01;0.27;0.56;22.06;32.07;0;Top
0.01;0.23;0.62;149.33;23.51;0;Top
0.01;0.26;0.57;162.35;23.97;0;Top
0.01;0.31;0.47;163.75;25.77;0;Top
0.01;0.24;1.09;156.11;26.08;0;Top
0.01;0.29;0.50;162.23;24.38;0;Top
0.01;0.26;0.70;12.05;58.39;0;Top
0.01;0.24;0.76;184.54;48.30;0;Top
0.01;0.28;0.58;178.00;47.64;0;Top
0.01;0.25;0.74;168.27;20.34;0;Top
0.01;0.27;0.56;183.40;47.28;0;Top
0.01;0.27;0.54;180.65;34.16;0;Top
0.01;0.31;0.46;190.81;45.44;0;Top
0.01;0.28;0.59;15.20;58.58;0;Top
0.02;0.25;1.34;183.53;66.66;0;Top
0.01;0.29;0.62;185.66;60.48;0;Top
0.01;0.24;0.62;163.13;23.94;0;Top
0.01;0.25;0.63;177.66;60.61;0;Top
0.01;0.27;0.56;179.49;25.72;0;Top
0.01;0.27;0.69;177.22;30.66;0;Top
0.01;0.24;0.77;17.84;18.11;0;Top
0.05;0.23;2.78;175.90;20.98;0;Top
0.01;0.29;0.48;24.49;32.74;0;Top
0.01;0.23;0.93;172.18;47.97;0;Top
0.01;0.22;0.90;181.73;60.08;0;Top
0.01;0.24;0.60;18.76;34.46;0;Top
0.01;0.26;0.61;38.11;22.57;0;Top
0.01;0.31;0.49;12.83;61.28;0;Top
0.01;0.37;0.39;16.82;46.77;0;Top
0.01;0.31;0.46;162.31;20.08;0;Top
0.01;0.22;0.88;179.30;61.10;0;Top
0.01;0.26;0.61;11.53;58.07;0;Top
0.01;0.29;0.54;25.85;37.41;0;Top
0.01;0.24;0.81;14.27;57.37;0;Top
0.01;0.26;0.65;157.75;29.70;0;Top
0.03;0.20;2.40;165.73;20.92;0;Top
0.01;0.24;0.67;163.75;26.17;0;Top
0.03;0.24;1.71;9.38;80.77;0;Top
0.01;0.27;0.68;22.68;33.85;0;Top
0.01;0.26;0.59;14.85;60.06;0;Top
0.01;0.31;0.49;21.20;32.13;0;Top
0.01;0.30;0.48;15.74;59.18;0;Top
0.01;0.28;0.61;180.80;26.63;0;Top
0.01;0.23;1.26;180.90;46.75;0;Top
0.01;0.27;0.62;11.78;58.88;0;Top
0.01;0.23;0.65;23.57;32.19;0;Top
0.01;0.30;0.48;13.59;58.28;0;Top
0.02;0.22;1.84;168.44;50.63;0;Top
0.01;0.26;0.58;14.72;60.55;0;Top
0.01;0.25;0.63;189.05;21.68;0;Top
0.03;0.27;1.58;164.27;27.43;0;Top
0.01;0.26;0.69;13.14;58.78;0;Top
0.01;0.25;0.60;173.74;23.27;0;Top
0.02;0.21;1.44;179.36;47.44;0;Top
0.02;0.24;1.57;155.82;25.40;0;Top
0.01;0.22;0.74;21.52;31.29;0;Top
0.02;0.23;1.53;56.20;51.85;0;Top
0.01;0.31;0.46;15.15;56.72;0;Top
0.01;0.26;0.58;26.28;32.96;0;Top
0.01;0.25;0.65;179.11;45.23;0;Top
0.01;0.26;0.55;180.13;49.74;0;Top
0.01;0.26;0.55;26.39;33.20;0;Top
0.01;0.25;0.85;14.35;61.59;0;Top
0.01;0.28;0.73;14.20;61.24;0;Top
0.01;0.22;1.12;12.54;59.71;0;Top
0.01;0.29;0.57;22.91;33.25;0;Top
0.01;0.26;0.57;160.32;27.55;0;Top
0.01;0.25;0.70;174.82;47.60;0;Top
0.01;0.25;0.58;14.13;60.18;0;Top
0.01;0.28;0.53;172.23;27.37;0;Top
0.01;0.22;0.95;170.10;28.31;0;Top
0.01;0.28;0.70;157.97;38.91;0;Top
0.01;0.27;0.58;170.25;28.54;0;Top
0.01;0.27;0.99;20.88;32.81;0;Top
0.01;0.27;0.60;183.10;60.62;0;Top
0.01;0.22;0.84;180.81;40.70;0;Top
0.81;0.24;17.38;20.98;31.55;0;Top
0.01;0.26;0.71;9.75;60.83;0;Top
0.01;0.25;0.77;20.77;32.77;0;Top
0.01;0.22;1.18;14.62;59.24;0;Top
0.01;0.25;0.90;14.61;59.68;0;Top
0.01;0.27;0.53;182.57;36.46;0;Top
0.07;0.17;4.67;10.64;59.37;0;Top
0.01;0.27;0.78;11.35;60.96;0;Top
0.01;0.23;0.97;159.11;25.77;0;Top
0.01;0.29;0.55;169.49;72.14;0;Top
0.01;0.27;0.55;165.37;38.93;0;Top
0.01;0.24;0.80;174.52;55.67;0;Top
0.01;0.23;0.77;178.49;61.55;0;Top
0.01;0.28;0.51;176.75;25.33;0;Top
0.01;0.31;0.48;188.33;59.03;0;Top
0.01;0.24;0.76;46.36;23.79;0;Top
0.01;0.26;0.55;17.63;39.28;0;Top
0.04;0.27;2.00;16.17;59.76;0;Top
0.01;0.22;0.91;178.42;47.73;0;Top
0.01;0.25;0.57;27.74;32.02;0;Top
0.01;0.32;0.83;175.85;47.39;0;Top
0.01;0.27;0.60;182.10;18.27;0;Top
0.04;0.22;2.67;12.58;59.63;0;Top
0.02;0.26;1.17;186.34;59.78;0;Top
0.01;0.23;0.91;170.59;26.58;0;Top
0.05;0.26;2.51;165.81;20.27;0;Top
0.01;0.28;0.78;13.42;59.17;0;Top
0.01;0.27;0.56;17.33;60.08;0;Top
0.01;0.28;0.52;24.57;31.83;0;Top
0.01;0.28;0.52;156.76;30.41;0;Top
0.04;0.26;2.19;180.25;46.57;0;Top
0.01;0.31;0.84;14.50;62.33;0;Top
0.01;0.27;0.54;185.78;24.83;0;Top
0.01;0.27;0.65;178.24;46.45;0;Top
0.01;0.24;0.77;171.04;29.66;0;Top
0.01;0.27;0.59;9.01;59.14;0;Top
0.01;0.22;1.26;11.39;59.45;0;Top
0.01;0.26;0.68;13.72;57.96;0;Top
0.01;0.26;0.65;12.69;58.19;0;Top
0.01;0.27;0.75;192.89;63.52;0;Top
0.01;0.22;0.87;14.41;59.84;0;Top
0.01;0.31;0.53;14.73;60.57;0;Top
0.01;0.23;0.68;12.98;60.48;0;Top
0.02;0.25;1.52;12.60;60.50;0;Top
0.01;0.25;0.59;181.00;63.29;0;Top
0.01;0.30;0.48;17.95;60.09;0;Top
0.01;0.25;0.77;154.56;31.21;0;Top
0.01;0.28;0.73;190.59;60.89;0;Top
0.01;0.23;0.83;22.78;31.64;0;Top
0.14;0.25;5.05;11.11;58.54;0;Top
0.01;0.29;0.54;162.62;28.89;0;Top
0.01;0.26;0.67;186.30;26.85;0;Top
0.01;0.24;0.70;20.97;34.75;0;Top
0.08;0.22;3.90;12.67;58.82;0;Top
0.01;0.26;1.01;13.35;58.64;0;Top
0.01;0.24;0.85;177.13;47.07;0;Top
0.01;0.30;0.50;14.96;59.69;0;Top
0.01;0.25;0.74;22.36;56.69;0;Top
0.01;0.23;0.87;9.95;59.89;0;Top
0.01;0.24;0.75;22.13;37.74;0;Top
0.01;0.35;0.56;11.88;58.26;0;Top
0.04;0.26;2.26;179.83;47.89;0;Top
0.01;0.28;0.56;24.17;31.08;0;Top
0.01;0.26;0.62;181.18;75.08;0;Top
0.01;0.24;0.84;185.50;58.89;0;Top
0.01;0.25;0.64;158.75;24.47;0;Top
0.01;0.25;0.57;186.36;33.96;0;Top
0.02;0.24;1.28;19.52;31.53;0;Top
0.05;0.18;3.42;146.53;23.34;0;Top
0.01;0.24;0.66;180.02;59.99;0;Top
0.02;0.23;1.74;164.38;19.87;0;Top
0.01;0.28;0.52;166.39;30.49;0;Top
0.01;0.23;0.94;17.21;57.81;0;Top
0.01;0.27;0.58;157.92;30.30;0;Top
0.01;0.28;0.52;12.66;58.82;0;Top
0.01;0.24;0.68;14.08;61.24;0;Top
0.01;0.23;0.77;163.65;29.09;0;Top
0.01;0.32;0.46;11.93;56.86;0;Top
0.01;0.28;0.76;181.60;45.91;0;Top
0.01;0.24;0.61;164.67;23.78;0;Top
0.06;0.22;3.19;24.53;32.09;0;Top
0.01;0.24;0.84;174.65;27.80;0;Top
0.02;0.20;2.00;179.17;45.37;0;Top
0.01;0.32;0.78;179.12;63.28;0;Top
0.01;0.23;0.71;141.42;21.57;0;Top
0.01;0.28;0.51;24.03;31.24;0;Top
0.01;0.28;0.54;20.22;30.47;0;Top
0.02;0.27;1.18;14.23;59.14;0;Top
0.01;0.24;0.61;184.94;46.33;0;Top
0.01;0.29;0.62;175.63;61.92;0;Top
0.01;0.23;0.79;10.23;58.54;0;Top
0.01;0.26;0.58;182.56;43.61;0;Top
0.01;0.25;0.59;179.50;47.51;0;Top
0.01;0.24;0.65;25.43;33.06;0;Top
0.01;0.26;0.54;179.72;45.91;0;Top
0.01;0.25;0.57;14.09;59.07;0;Top
0.01;0.26;0.76;14.96;58.05;0;Top
0.01;0.28;0.56;176.64;51.21;0;Top
0.01;0.24;0.70;179.48;48.61;0;Top
0.01;0.26;0.56;15.42;59.89;0;Top
0.01;0.26;0.62;155.41;27.34;0;Top
0.01;0.25;0.77;189.39;46.68;0;Top
0.01;0.28;0.74;14.43;60.05;0;Top
0.01;0.26;0.67;178.96;62.18;0;Top
0.01;0.25;0.59;22.21;31.76;0;Top
0.01;0.24;1.03;166.61;28.53;0;Top
0.01;0.35;0.41;14.02;58.18;0;Top
0.01;0.28;0.57;16.20;58.56;0;Top
0.01;0.28;0.58;168.80;30.01;0;Top
0.01;0.26;0.82;19.16;61.63;0;Top
0.01;0.26;0.73;185.77;46.10;0;Top
0.01;0.25;0.76;13.24;61.89;0;Top
0.02;0.24;1.22;163.01;22.46;0;Top
0.01;0.25;1.07;169.16;48.47;0;Top
0.01;0.28;0.50;16.19;59.48;0;Top
0.01;0.29;0.58;14.71;60.39;0;Top
0.01;0.30;0.48;175.76;62.24;0;Top
0.01;0.24;0.61;182.08;19.14;0;Top
0.06;0.19;3.66;23.32;32.49;0;Top
0.01;0.27;0.57;16.46;58.68;0;Top
0.01;0.25;1.08;179.50;62.61;0;Top
0.01;0.28;0.62;24.37;33.67;0;Top
0.01;0.25;0.56;19.98;32.53;0;Top
0.01;0.24;0.69;166.32;23.70;0;Top
0.01;0.25;0.59;13.43;60.00;0;Top
